,frame,RBD_CA0:ROF,RBD_CA0:DNS,RBD_CA0:RMSD,RBD__2__CH_CA0,CH_CA0:ROF,CH_CA0:DNS,CH_CA0:RMSD,RBD__2__GLY10,GLY10:ROF,GLY10:DNS,GLY10:RMSD,RBD__2__GLY11,GLY11:ROF,GLY11:DNS,GLY11:RMSD,RBD__2__GLY12,GLY12:ROF,GLY12:DNS,GLY12:RMSD,RBD__2__GLY13,GLY13:ROF,GLY13:DNS,GLY13:RMSD,RBD__2__GLY14,GLY14:ROF,GLY14:DNS,GLY14:RMSD,RBD__2__GLY27,GLY27:ROF,GLY27:DNS,GLY27:RMSD,RBD__2__GLY30,GLY30:ROF,GLY30:DNS,GLY30:RMSD,RBD__2__GLY36,GLY36:ROF,GLY36:DNS,GLY36:RMSD,RBD__2__GLY4,GLY4:ROF,GLY4:DNS,GLY4:RMSD,RBD__2__GLY42,GLY42:ROF,GLY42:DNS,GLY42:RMSD,RBD__2__GLY43,GLY43:ROF,GLY43:DNS,GLY43:RMSD,RBD__2__GLY44,GLY44:ROF,GLY44:DNS,GLY44:RMSD,RBD__2__GLY56,GLY56:ROF,GLY56:DNS,GLY56:RMSD,RBD__2__GLY58,GLY58:ROF,GLY58:DNS,GLY58:RMSD,RBD__2__backbone0,backbone0:ROF,backbone0:DNS,backbone0:RMSD
626,frame_626,2.14793561017102,0.8389596,0.3711984,9.074222088763028,2.445834539573805,0.2963489,0.1366881,3.153579729276761,2.2033226590171817,0.5026277,0.3411918,2.124176201186949,2.8960285342230425,0.45184118,0.34744847,3.8037271117702915,4.583714973715349,0.42330867,0.64488864,3.7391276574261516,2.0252312999762165,0.22817518,0.34500834,4.254520832850727,3.3707167994968223,0.22817518,0.364726,3.5923225390517386,5.8241852060180745,0.64869493,0.51875526,2.241595727862392,3.969192650407125,0.43201482,0.31340304,3.3839882401710812,1.531838712266595,0.42330867,0.5480251,2.7978719325266455,3.644674268797107,0.71618634,0.48009798,1.8729452905542832,2.266562985490915,0.42330867,0.28230867,3.6265948119904894,3.089560728037108,0.45184118,0.499814,3.197576230266806,4.114753529211587,0.42330867,0.46329507,3.7223423883624656,5.47520294903417,0.4796552,1.8058122,3.327324652282064,2.953335301162085,0.42330867,1.5580322,4.688984673512888,4.934761393060668,63.367134,0.29915002
627,frame_627,2.140107226444893,0.83952147,0.36392003,9.05744051244626,2.421401619999081,0.29654738,0.11592631,3.1630708104629472,2.1870095648020023,0.5029643,0.40001094,2.165237902766015,2.879267642648805,0.4521438,0.36714885,3.746797703485853,4.518545050741636,0.42359218,0.67371887,3.719280244772586,2.058975566681826,0.228328,0.36747584,4.227372279046367,3.4632648091578906,0.228328,0.38097265,3.6585482160309684,5.81434145160971,0.6491294,0.5381587,2.2750741491940394,3.949055423657372,0.43230417,0.3605814,3.3346170154867583,1.493348871551208,0.42359218,0.5532924,2.825660295962631,3.655147395171526,0.71666604,0.5088767,1.891654653458119,2.258367359643976,0.42359218,0.29555112,3.609679343170362,3.0573693528527457,0.4521438,0.565791,3.1805699724922403,4.047891134291834,0.42359218,0.4684146,3.637037689603251,5.51077818435234,0.47997648,1.8783967,3.3815102004900504,2.991155880811474,0.42359218,1.5456356,4.697008335227492,4.936599232492392,63.409576,0.30647337
628,frame_628,2.141459067224713,0.83835,0.33613044,9.08242758126283,2.4365601906234207,0.29613358,0.12605804,3.169566630314011,2.138745906788132,0.5022624,0.38262644,2.1270549444305007,2.8818218690240003,0.4515128,0.39369977,3.770568979328836,4.548832333776969,0.4230011,0.67698365,3.6826339685482394,2.056781597195562,0.22800939,0.33155054,4.3053924790399805,3.421821544638513,0.22800939,0.42702466,3.627657005271334,5.767137183667566,0.6482236,0.5082409,2.2546684260533105,3.958599714110458,0.43170092,0.36711648,3.272328496743439,1.4768588317645386,0.4230011,0.5218851,2.871575801885752,3.6381241816716536,0.71566594,0.44596434,1.8815410706382114,2.2673029854245943,0.4230011,0.33277604,3.5104263776774958,3.093768514180584,0.4515128,0.5154777,3.1683748166240324,4.111625692512983,0.4230011,0.45802844,3.6649361232136544,5.608391848850235,0.47930673,1.8850545,3.4025623546063644,3.0144183289468622,0.4230011,1.5958908,4.721882970655376,4.944244011629037,63.32109,0.3132491
629,frame_629,2.1453377824965627,0.8381383,0.36443448,9.105876992696338,2.4398258033689686,0.2960588,0.118144564,3.1944001169504,2.1587876612146406,0.50213563,0.43221247,2.1696436684201785,2.895588449640171,0.45139885,0.37268582,3.746230042107382,4.5470909198474105,0.4228943,0.6954529,3.685119031274575,2.08247044512218,0.22795181,0.29956093,4.241507077302905,3.391618266621544,0.22795181,0.3101659,3.6857638055275928,5.841568696487575,0.6480599,0.56879026,2.2781918443739246,3.9449424374612025,0.43159196,0.3278656,3.1923121827808334,1.5306914026668137,0.4228943,0.58057374,2.813644455416564,3.5818664906084514,0.7154853,0.51939386,1.921078576494855,2.3076453565992217,0.4228943,0.3619199,3.5266718010998086,3.066028408277552,0.45139885,0.54882854,3.1715291615602577,4.098494436179053,0.4228943,0.43103483,3.7372288099264006,5.6192259359031045,0.47918567,1.9070947,3.4026229632771954,3.036408781341988,0.4228943,1.54312,4.73557788006146,4.9400407054480135,63.305107,0.31545088
630,frame_630,2.1282161934886066,0.83881825,0.38479006,9.123267778428149,2.4491112283104464,0.29629898,0.117659695,3.158522715350923,2.128080067012018,0.502543,0.5055765,2.1897494075974757,2.933756635047581,0.45176506,0.32376367,3.885785213064501,4.543093361953651,0.42323735,0.65643364,3.805243024108821,2.072345653379625,0.22813675,0.312981,4.26417845500423,3.492773873002178,0.22813675,0.34024787,3.732587664219748,5.827534184385689,0.6485856,0.5411069,2.2994341572257366,3.9660976679243567,0.43194208,0.32273486,3.241536957494699,1.4419392411614742,0.42323735,0.5481267,2.7886468543440035,3.5686005519175814,0.7160657,0.5357415,1.947555056061832,2.295740341412569,0.42323735,0.36067826,3.6070932891141156,3.0535996704100548,0.45176506,0.51793766,3.219806483524329,4.115278095145286,0.42323735,0.45741838,3.7798786173606294,5.614118602333752,0.47957438,1.8242115,3.413462276034601,2.9409132864793053,0.42323735,1.4951929,4.758369766414972,4.9407552550165015,63.35646,0.31424513
631,frame_631,2.13884662071213,0.839409,0.35392252,9.138059864505994,2.4413119964888224,0.29650766,0.118660055,3.0877328932562227,2.169989361215724,0.50289696,0.44539672,2.1686639284934612,2.911773899125536,0.4520832,0.35139492,3.907130414683526,4.551471880460185,0.42353547,0.6928172,3.7519675240035766,2.081411611383781,0.22829744,0.2900173,4.179724559995773,3.5331978159515938,0.22829744,0.36912134,3.672463329576836,5.8096082823050965,0.6490425,0.467951,2.2687805787970654,3.981327551617261,0.43224627,0.33188456,3.260314518821183,1.4592155129509308,0.42353547,0.50429976,2.748926946321236,3.5858006300638987,0.71657,0.522506,1.9116141513856404,2.3164252132456533,0.42353547,0.3233882,3.6131274949354117,3.0265333936044905,0.4520832,0.50608635,3.1761924311672756,4.168660614307877,0.42353547,0.42349946,3.827877259317296,5.534074864167595,0.4799122,1.8806889,3.356530572124284,2.9636249213209225,0.42353547,1.4615045,4.7620325099849765,4.944023070037807,63.40109,0.31003284
632,frame_632,2.134754382888625,0.8387251,0.37781867,9.110793212120782,2.4357738368657498,0.29626608,0.117696226,3.165099784411647,2.136382766889631,0.5024872,0.39663428,2.170435078330429,2.928177806471534,0.45171487,0.32497582,3.8633315039699454,4.517049516558252,0.4231904,0.6534562,3.7283518679725103,2.106349637649059,0.22811142,0.26967475,4.225950031687483,3.4860190455199764,0.22811142,0.3434867,3.7056190456924822,5.793952346127416,0.6485136,0.56137824,2.268938269611083,3.9806305632943975,0.43189406,0.34184214,3.2448803660602037,1.4761426391243315,0.4231904,0.5964672,2.6780003320657397,3.5946540982813238,0.7159862,0.5555024,1.9945733117814124,2.2850742278091425,0.4231904,0.37768307,3.5980998402940125,3.108725926316436,0.45171487,0.57680255,3.20077292497804,4.061739250259041,0.4231904,0.41202697,3.8705760283988693,5.536977473778253,0.47952116,1.7413042,3.2974148300012565,2.966261195679301,0.4231904,1.6139522,4.740395922103147,4.936129991049764,63.349426,0.31820533
633,frame_633,2.1467735494272606,0.83892375,0.41769904,9.123404485586398,2.439294771832375,0.29633623,0.119111985,3.179034895041097,2.0974328361940286,0.5026062,0.43339136,2.1840814610132133,2.907471130060098,0.45182186,0.36099467,3.94085950163119,4.561003328471024,0.4232906,0.671984,3.7320292758927804,2.1109218572084405,0.22816543,0.26789686,4.275318418991209,3.454744079534108,0.22816543,0.36514315,3.7273714737526538,5.786932053813142,0.6486672,0.589824,2.26279968206393,4.0038099461016765,0.4319964,0.3433624,3.205639301296125,1.4231647922235455,0.4232906,0.64590204,2.7869550645073153,3.554471152292776,0.71615577,0.504809,1.944420520456293,2.3257500346078035,0.4232906,0.35403106,3.625363815906927,3.078537892374868,0.45182186,0.58812696,3.256236868088827,4.080770221480154,0.4232906,0.44295564,3.9122659840425498,5.513253517197572,0.47963473,1.7665564,3.386887807014597,2.9293669354852936,0.4232906,1.5323333,4.764060538328473,4.935035984446235,63.36443,0.3216206
634,frame_634,2.138300927983248,0.8394855,0.3903746,9.088068426231478,2.4311684565676264,0.2965347,0.12305932,3.1491137287359896,2.1725357829883323,0.5029428,0.44107628,2.1941612783695312,2.9147938918158287,0.45212445,0.37381148,3.888171029199377,4.482479076145183,0.42357406,0.6426393,3.7045860408567903,2.1038893827061065,0.22831823,0.28541896,4.214603312006964,3.451573301611328,0.22831823,0.33930108,3.72936137992878,5.813197067229996,0.64910156,0.5496162,2.280227208777392,3.9919493023188655,0.43228567,0.3718181,3.130180223385408,1.3499925505621406,0.42357406,0.6581298,2.764481611250209,3.5310656345004707,0.7166353,0.52455956,2.0079408125338944,2.2990133995191555,0.42357406,0.34915844,3.6243271696567194,3.0783036745941748,0.45212445,0.6062012,3.246884512834732,4.023762953104274,0.42357406,0.44966012,3.838815355849064,5.475588613685389,0.47995594,1.815519,3.3093253858779708,2.8839825775500496,0.42357406,1.5192178,4.7442462639330385,4.933488983051155,63.406864,0.3179215
635,frame_635,2.1598053494866902,0.83955336,0.38998938,9.11098590255964,2.4610281757217423,0.29655865,0.12069288,3.1807392184919467,2.132287792826156,0.5029834,0.42769796,2.1551787427811497,2.91330289593743,0.45216095,0.34937748,3.8808725633753434,4.543637489699428,0.42360827,0.65769,3.731136169515581,2.117523203839954,0.22833668,0.27113923,4.249414105405738,3.476276107055197,0.22833668,0.27074435,3.6823004732908347,5.822229639384221,0.649154,0.522813,2.2784241501037203,3.9950278187308856,0.43232062,0.36703587,3.2210747395666672,1.3753079450145436,0.42360827,0.66549677,2.8731336810732775,3.517326235161554,0.7166932,0.634907,1.9597369488328078,2.315563238033916,0.42360827,0.32615316,3.616443274595971,3.11123175257302,0.45216095,0.59050304,3.178113199040146,4.073963863925338,0.42360827,0.4388268,3.8253011008238285,5.548043818061979,0.47999468,1.799539,3.5192917761980946,2.9326730029891657,0.42360827,1.6850948,4.728920886331477,4.9315575541008405,63.411983,0.31920764
636,frame_636,2.1356627385064013,0.83884364,0.367768,9.083364457744665,2.475758432912481,0.29630795,0.12105559,3.239947279977837,2.147567213538818,0.50255823,0.33241782,2.2080117153083036,2.893282045703836,0.45177877,0.34311557,3.958018292686393,4.481576976392313,0.42325023,0.64481294,3.8150061963229005,2.0827223880701227,0.22814366,0.36133775,4.182346559670039,3.552721688317894,0.22814366,0.34256145,3.683576123775577,5.8193488163589215,0.6486053,0.5670143,2.2921478166523905,3.997644694433241,0.4319552,0.39660013,3.130687345839748,1.360787027988219,0.42325023,0.6325864,2.84593991628183,3.482428814872032,0.7160874,0.5338173,1.93403168145683,2.281521522435218,0.42325023,0.35097608,3.6695340321027046,3.0315786402240787,0.45177877,0.56628877,3.1629529922746116,4.127454467449509,0.42325023,0.45729828,3.965532350285152,5.470589847270724,0.47958896,1.7795135,3.4395293280051633,2.7959534991748747,0.42325023,1.5851984,4.698158756437693,4.942627015602471,63.358383,0.32045975
637,frame_637,2.1407552814294863,0.8385489,0.39527395,9.11186387980547,2.438624210592701,0.29620385,0.12796669,3.2854447837649334,2.110487368127098,0.5023816,0.34355944,2.235478838700426,2.9220257679753203,0.45162,0.35942435,4.013951868174709,4.549415810516353,0.4231015,0.6837299,3.954290497610661,2.029665820456801,0.22806351,0.29507607,4.378474076048719,3.427585227896233,0.22806351,0.28381187,3.7731398061451804,5.803159130712722,0.6483774,0.5169351,2.381690264014284,4.005418538636419,0.4318034,0.4035751,3.1412974069416966,1.392205991184692,0.4231015,0.5614723,2.8485824083525086,3.496123833711376,0.7158358,0.55744094,2.0686611773229475,2.2837748161777864,0.4231015,0.35407305,3.7288899586305693,3.1214605772545605,0.45162,0.6079116,3.2815847701603507,4.086755877023346,0.4231015,0.4671751,3.9822614813282278,5.484543613650106,0.47942048,1.8344796,3.344299321797271,2.755925488912429,0.4231015,1.5986979,4.739392601511126,4.930660238340831,63.33612,0.31942514
638,frame_638,2.1613674961096114,0.83901834,0.3750421,9.13643553711241,2.466107444105636,0.29636967,0.12066795,3.2029392884445143,2.1256512344948337,0.5026629,0.2985003,2.22169262455444,2.954022905049281,0.45187286,0.3355697,4.006685508822933,4.573246107276932,0.42333835,0.6815886,3.900669669917573,2.0564711021665514,0.22819118,0.2766941,4.386511158793581,3.607130831368235,0.22819118,0.28084633,3.7271361033294426,5.789874580704378,0.6487404,0.58669096,2.358922269181176,4.0362645070961145,0.4320451,0.38862178,3.1506359127495993,1.4467429005697166,0.42333835,0.60230494,2.814818879240195,3.512697188067826,0.71623653,0.5506845,1.9401974340538182,2.314391816449887,0.42333835,0.40186846,3.671997128673808,3.1494394632611145,0.45187286,0.5865948,3.337270197076404,4.156977169700957,0.42333835,0.49170053,3.935733044301703,5.578334338218155,0.47968885,1.880871,3.2095622939940576,2.847841064122969,0.42333835,1.6888494,4.748105661632777,4.943282872610088,63.371582,0.32579675
639,frame_639,2.1427568728491084,0.83918643,0.40449113,9.126554493185917,2.4578098063098386,0.29642907,0.11654755,3.264703701782712,2.096152801837221,0.50276357,0.34353817,2.2815499833227717,2.890338609943507,0.45196337,0.33299014,3.9803951807970073,4.531559016773097,0.42342317,0.6877818,3.8803817387330595,2.051910415392717,0.22823688,0.27253395,4.290786489727995,3.619035473505732,0.22823688,0.24074076,3.695136340733349,5.789659469468847,0.64887035,0.5433949,2.398760848116393,4.01146744030449,0.43213168,0.36299437,3.142543948241575,1.4097370450956983,0.42342317,0.5840771,2.770047140226382,3.558292165992567,0.71638006,0.5877145,1.943910253899479,2.3826614483655217,0.42342317,0.41623932,3.7781050901762723,3.044485758521646,0.45196337,0.6126969,3.3333571227614787,4.191274222421436,0.42342317,0.48252228,4.038284062958977,5.559671721461798,0.47978497,1.9191904,3.32932182133971,2.8360184252045677,0.42342317,1.7099856,4.731988793675186,4.946214930670393,63.384277,0.31827807
640,frame_640,2.137007487239156,0.83861285,0.36515203,9.110870535528282,2.4604476488943474,0.29622644,0.11032971,3.1486042758218176,2.1664282730613063,0.50241995,0.36703855,2.2723154189046446,2.8803354390575464,0.4516544,0.34686175,3.8834289539947986,4.531360142125562,0.42313373,0.6974861,3.8729810083283422,2.0645478220879987,0.22808088,0.3263124,4.198613733422731,3.594516986846084,0.22808088,0.26850194,3.700095018562635,5.803841547271168,0.64842683,0.5990181,2.327330867090222,3.998563399407272,0.43183634,0.37886268,3.217590316671852,1.412097652045008,0.42313373,0.5670558,2.7673659024657917,3.618735240522344,0.71589035,0.6280524,1.869596829642829,2.3947103710294546,0.42313373,0.39134893,3.787362999800051,3.041859059854496,0.4516544,0.633373,3.2698300091693095,4.080338919245029,0.42313373,0.46778548,3.979255676820132,5.573226363445281,0.47945702,1.9383602,3.2895078551136567,2.831778214956451,0.42313373,1.662121,4.728685196875186,4.942033450651336,63.34095,0.31376594
641,frame_641,2.146673180266281,0.83762676,0.37205714,9.140614350464892,2.447609267092545,0.2958781,0.11389899,3.1662235152328204,2.1691324190374632,0.50182915,0.3841132,2.2541450260044296,2.884479629676523,0.45112336,0.3566194,3.900572822657449,4.508917105618349,0.4226362,0.6556568,3.8978605757632123,2.046665217556903,0.2278127,0.31888694,4.301136891196668,3.4988618562921494,0.2278127,0.27666816,3.753195472518643,5.77938488091899,0.64766437,0.568558,2.3462903676486024,4.001127345716403,0.43132854,0.41671047,3.2186767949682764,1.4259959008521763,0.4226362,0.4961395,2.7833286192859465,3.636252995187663,0.71504855,0.504508,1.8773230452416123,2.3738134149243444,0.4226362,0.4042997,3.7876486062323336,3.0118450929872926,0.45112336,0.6367257,3.3664624423363985,4.105239130017715,0.4226362,0.50109744,3.9535094666682107,5.534007369826611,0.47889325,1.8987944,3.247747527881367,2.7277461138957104,0.4226362,1.539246,4.751202630846926,4.941673634044684,63.266468,0.32666242
642,frame_642,2.1471676924367857,0.83832407,0.3901365,9.145275653681608,2.464591675375236,0.2961244,0.12255181,3.1453128671293578,2.140760270896425,0.50224686,0.43549576,2.2471248365379,2.865866397140936,0.45149887,0.37554276,3.94194740202689,4.518779947384782,0.422988,0.6603735,3.9430518757139317,2.049535394839077,0.22800234,0.36769265,4.3147380827831485,3.483476331817459,0.22800234,0.41720247,3.811931270883226,5.772200948194745,0.6482035,0.54119194,2.3950489124823986,3.9995957804307607,0.43168756,0.4511566,3.2137120927138154,1.5114370786899407,0.422988,0.49798176,2.797305508824802,3.5123697658975246,0.7156438,0.60363513,1.9098930534403882,2.37818279697398,0.422988,0.41420805,3.74234237683832,3.075730359740493,0.45149887,0.5687261,3.4034613976026886,4.067933640567546,0.422988,0.4759826,3.952542892486462,5.445595004814575,0.47929186,1.7826988,3.2645877758300736,2.8266531220159288,0.422988,1.3812205,4.773803041382152,4.94397826097978,63.319134,0.33313882
643,frame_643,2.1451899127477656,0.8386702,0.3753545,9.114385483049189,2.443032158309169,0.29624668,0.1149059,3.126945292441159,2.1351226734981616,0.5024543,0.39164013,2.2462712709654165,2.883046702849229,0.45168528,0.33800784,3.9549726931397116,4.521911469096955,0.42316267,0.67602056,3.9094876595681445,1.994866719037769,0.22809647,0.38285846,4.414367582619471,3.352121138532382,0.22809647,0.41710606,3.8222190829248506,5.791165256388887,0.6484711,0.5716575,2.3944957104682465,3.9882862553760248,0.4318658,0.4386956,3.2690710277849444,1.5047848362470215,0.42316267,0.47973657,2.7305511578548045,3.603842626336337,0.7159393,0.6293339,1.9226445601753677,2.394273963083837,0.42316267,0.33808702,3.827115378084867,3.03624918651443,0.45168528,0.579502,3.456143865723972,3.994599677010297,0.42316267,0.5743064,3.940926865379765,5.46026440449958,0.47948977,1.8224581,3.263377768371903,2.8238718398838767,0.42316267,1.4295514,4.758880711065482,4.941783725251297,63.345276,0.31817624
644,frame_644,2.15081177861143,0.839971,0.38253674,9.125697274880212,2.456020333044464,0.2967062,0.11282597,3.139590073699453,2.1222404205017,0.5032336,0.43068066,2.267887197522667,2.8445413316127834,0.45238587,0.31777883,3.9697880650214357,4.522343421880404,0.42381904,0.65670323,3.805334749114093,2.0184040630112663,0.22845028,0.42151657,4.4013073300824574,3.325832299301905,0.22845028,0.47862455,3.7664324261681994,5.785174476708916,0.649477,0.5846545,2.418691220737885,3.951637104292381,0.43253568,0.42739618,3.2624763607972085,1.5322514445893325,0.42381904,0.5120794,2.8182919687095294,3.58196202635759,0.71704984,0.6443812,1.909199060732624,2.3384885767423618,0.42381904,0.37303463,3.843463972761765,3.023695423372625,0.45238587,0.6101746,3.4964148121587497,3.9746420601665418,0.42381904,0.47051424,3.8842868648247046,5.526386795329224,0.48023352,1.8419905,3.306762245866841,2.8650268612159158,0.42381904,1.5127282,4.735873192214938,4.943478303922435,63.443535,0.33503732
645,frame_645,2.134277749911832,0.8394816,0.39615795,9.157935175727117,2.461847000013856,0.29653332,0.1269381,3.1903359328624483,2.068444083566666,0.5029404,0.44826525,2.291432252718112,2.8993816159228705,0.4521223,0.2888267,4.036513925628277,4.622132350522215,0.4235721,0.6610894,3.9030296557304487,2.023193789674127,0.22831716,0.4545237,4.485242278530107,3.311069746028793,0.22831716,0.5375011,3.849191043220454,5.813648284948252,0.6490986,0.55500036,2.410372186293211,3.999437524883533,0.43228364,0.42815715,3.232544172413849,1.4860840390307055,0.4235721,0.51262367,2.688235471079668,3.563307901861559,0.71663195,0.5491405,1.9027980238971083,2.346454303155668,0.4235721,0.4089575,3.8502875960370906,3.033695749243724,0.4521223,0.5689008,3.4626473503908013,4.02133130842449,0.4235721,0.4748432,3.974124125408344,5.594878326259493,0.47995368,1.8342075,3.202594989211933,2.8853176824545264,0.4235721,1.3180194,4.775421429314331,4.942201769116144,63.406563,0.32596722
646,frame_646,2.147596601624678,0.83958846,0.4016797,9.187829022755684,2.468776873100379,0.29657105,0.12181305,3.1467909497746165,2.0664664927419483,0.50300443,0.4997717,2.2586435722227383,2.898493824881816,0.45217988,0.34347528,4.0138530972002435,4.5337044533586495,0.42362598,0.68556416,3.8569804617653594,1.9632444464387624,0.22834623,0.42396423,4.432625183626149,3.234013434079288,0.22834623,0.5824708,3.777945582435685,5.795228733890362,0.6491812,0.5773318,2.3876677792620686,3.946802324291191,0.43233868,0.4573002,3.2912414033911097,1.4580690856256977,0.42362598,0.50843525,2.8605662076380947,3.5331375870449606,0.7167232,0.51656234,1.8492845875064545,2.38486479132042,0.42362598,0.48867017,3.9213844312478114,2.8989704332801205,0.45217988,0.5883622,3.4410738910067327,3.9567971584898345,0.42362598,0.5042967,3.940088813415527,5.537400346561047,0.4800148,1.9041162,3.21449126365497,2.889262193119357,0.42362598,1.2236155,4.780160867567058,4.944793412704674,63.41464,0.33595496
647,frame_647,2.1510257107629527,0.8383115,0.39762846,9.212298113954699,2.471036419439087,0.29612,0.12149507,3.179879650255263,2.080352588277825,0.5022394,0.53702116,2.246516926813633,2.889255464671228,0.45149213,0.3808385,3.9969217853246763,4.51250977818917,0.4229817,0.6879105,3.791996552882971,2.0295336406543885,0.22799893,0.4755066,4.418641691686162,3.22282803120807,0.22799893,0.63312393,3.8134177111884062,5.804147012706468,0.64819384,0.524483,2.371429705323699,3.955397959942694,0.43168113,0.4799699,3.351601595953906,1.5672042670192698,0.4229817,0.4693941,2.746684623577847,3.525918360572764,0.7156331,0.557071,1.8408614172703563,2.4584246476369502,0.4229817,0.5030539,3.865032293452048,2.9203037185639085,0.45149213,0.5761969,3.443934078729708,3.895894245786684,0.4229817,0.5284768,3.9254280230882386,5.541515135070316,0.47928473,1.9480919,3.28628787779988,2.98284722138624,0.4229817,1.1339723,4.779973938418338,4.946769651666717,63.318188,0.3306769
648,frame_648,2.151120884645421,0.8388217,0.35230926,9.174055001040308,2.4557530042544,0.2963002,0.121427834,3.1417208723993126,2.139472599057284,0.5025451,0.4422488,2.1925177323035223,2.9182112998456566,0.45176694,0.36920756,3.8616515948086527,4.571054190420656,0.42323914,0.6798985,3.79029707027639,1.9684997896468697,0.22813769,0.48681048,4.421329216748252,3.145404751606588,0.22813769,0.49275395,3.8157347687698784,5.777515322530455,0.64858836,0.47370166,2.3626124065816354,3.958942390809295,0.43194386,0.49737713,3.2858789434439375,1.5807492958338831,0.42323914,0.42013076,2.7182230939251366,3.479336071490367,0.7160687,0.5305841,1.7459127193266226,2.4762234349651604,0.42323914,0.4510078,3.757805237742767,2.986937338425689,0.45176694,0.5394376,3.453349917707293,3.892075475078301,0.42323914,0.47695935,3.921149268790259,5.583824149327083,0.4795764,1.8902494,3.2686588064316857,2.9929658076730643,0.42323914,1.1646103,4.77588277077128,4.943091322047028,63.356728,0.31957
649,frame_649,2.1402076246312225,0.8395854,0.3695381,9.16787040436969,2.461229189619807,0.29656994,0.117648736,3.2640509867503535,2.0543034556323896,0.5030026,0.5006963,2.253784533125407,2.888105714293114,0.45217818,0.34967396,3.9629215418912977,4.507588009723533,0.42362446,0.70256925,3.889192000996077,1.9589526606956889,0.2283454,0.47606805,4.505019666036566,3.2910360574912008,0.2283454,0.53723246,3.745962950496777,5.7790450527876,0.6491788,0.5417906,2.4067870463074943,3.953891973445783,0.4323371,0.47692057,3.2876936957544927,1.6154899534212868,0.42362446,0.41756698,2.8685064904185,3.4625305636286625,0.7167206,0.63500386,1.8007477583399945,2.4305721592033267,0.42362446,0.50093675,3.830129492429577,2.971077864209936,0.45217818,0.6213385,3.4639624639569706,3.911029487226085,0.42362446,0.51507133,3.904230242084905,5.557909886891359,0.480013,1.8825899,3.25054094924679,2.935443075074573,0.42362446,1.0364386,4.762564997737693,4.943866170947493,63.414402,0.31903353
650,frame_650,2.146814094394803,0.8384452,0.37007514,9.144830078640313,2.460732330495858,0.2961672,0.10874046,3.2929562976869917,2.06843000137714,0.50231946,0.3941338,2.262138003005851,2.8941329000969134,0.45156407,0.3524194,3.9238814079107804,4.517777004721268,0.42304915,0.6710933,3.7890956695746465,1.9895657542017675,0.22803527,0.44129542,4.507634830805513,3.250260768112303,0.22803527,0.4710757,3.7235308145136363,5.796783956699649,0.6482972,0.5022761,2.4168299051327518,3.943918712960405,0.43174997,0.47907504,3.3599710354903034,1.6135436029166828,0.42304915,0.42088643,2.758367458627061,3.564176773792982,0.7157472,0.58049595,1.8124330279715588,2.477613688552813,0.42304915,0.46038517,3.8114437232298415,2.961288177807379,0.45156407,0.5966808,3.434232230915657,3.910468144129635,0.42304915,0.5155066,3.9294239390558925,5.52364377520164,0.4793611,1.8935076,3.286120835080283,3.072472697152982,0.42304915,1.0355748,4.74345084770479,4.941581205798843,63.328285,0.33220643
651,frame_651,2.1558262253488336,0.83898866,0.40589404,9.157233691434111,2.4520987094391877,0.29635918,0.12093836,3.28087206909434,1.998657262403677,0.5026451,0.3226235,2.199695683068018,2.870460363865621,0.45185682,0.32905805,3.919008977530023,4.519858343343675,0.42332336,0.65099037,3.7689446962345765,1.9829460161687131,0.22818309,0.48898277,4.568138791689711,3.3289389347441576,0.22818309,0.54625756,3.679576902251389,5.777609342620397,0.6487174,0.5643576,2.397154137839434,3.954279286529707,0.4320298,0.47054267,3.290749679760747,1.6506949469912706,0.42332336,0.35853916,2.7519448104649045,3.6068155821936543,0.71621114,0.5161753,1.8190938685990679,2.4220623028529467,0.42332336,0.47143114,3.749090839522668,2.954135490147869,0.45185682,0.63383675,3.4309639159779746,3.9431539095612274,0.42332336,0.49027094,3.935809231348865,5.524574149953514,0.47967184,1.8799113,3.4044753911593175,3.061859042376617,0.42332336,0.99075854,4.755462775421555,4.939575191955037,63.369335,0.32340062
652,frame_652,2.153020491030864,0.8386565,0.3403731,9.128829158185338,2.4616274092831736,0.29624188,0.111731105,3.258358042713855,2.0510855149116343,0.5024461,0.37488976,2.2558090619732254,2.866388810009993,0.45167795,0.3607351,3.8783465433363076,4.483175050043139,0.42315578,0.64787483,3.747981954739623,1.9739480909166376,0.22809276,0.49453005,4.514769893205993,3.254773301343985,0.22809276,0.50582117,3.614113927064753,5.732069679124462,0.6484606,0.51949537,2.3966096090445905,3.934510620924972,0.43185878,0.49589342,3.3231683858890384,1.7258294382902255,0.42315578,0.36040634,2.6747819483687305,3.574944755598634,0.71592766,0.4861601,1.7686418569680988,2.4477046965410976,0.42315578,0.4590301,3.7916910049867276,2.9199985106007404,0.45167795,0.6163728,3.4480484936628457,3.972615471914751,0.42315578,0.50186116,3.8723126695851966,5.528465150060862,0.47948194,1.8123676,3.472257935871467,3.059860297815123,0.42315578,0.97624916,4.7457146073871,4.938718838635242,63.34425,0.32814717
